location,time_seq,gen_capacity,CL,GC,GG
3,669,1.0,0.0,0.884,0.0
3,670,1.0,0.0,0.887,0.0
3,671,1.0,0.0,0.67,0.0
3,673,1.0,0.0,0.071,0.0
3,674,1.0,2.052,0.059,0.0
3,676,1.0,0.949,0.065,0.0
3,677,1.0,0.0,0.06,0.0
3,678,1.0,0.0,0.062,0.0
3,679,1.0,0.0,0.058,0.0
3,681,1.0,0.0,0.109,0.0
3,682,1.0,0.482,0.06,0.0
3,683,1.0,0.546,0.096,0.0
3,684,1.0,0.0,0.049,0.0
3,685,1.0,0.0,0.054,0.0
3,686,1.0,0.0,0.052,0.0
3,687,1.0,0.0,0.05,0.0
3,688,1.0,0.0,0.067,0.006
3,690,1.0,0.0,0.041,0.019
3,691,1.0,0.0,0.064,0.019
3,693,1.0,0.0,0.081,0.031
3,695,1.0,0.0,0.054,0.369
3,696,1.0,0.0,0.041,0.375
3,697,1.0,0.0,0.042,0.369
3,698,1.0,0.0,0.043,0.35
3,699,1.0,0.0,0.054,0.338
3,700,1.0,0.0,0.053,0.306
3,702,1.0,0.0,0.057,0.238
3,704,1.0,0.0,0.049,0.088
3,705,1.0,0.0,0.356,0.075
3,706,1.0,0.0,0.091,0.019
3,707,1.0,0.0,0.081,0.006
3,708,1.0,0.0,0.066,0.0
3,709,1.0,0.0,0.051,0.0
3,710,1.0,0.0,0.552,0.0
3,711,1.0,0.0,1.587,0.0
3,712,1.0,0.0,1.177,0.0
3,713,1.0,0.0,0.717,0.0
3,714,1.0,0.0,0.683,0.0
3,716,1.0,0.0,0.605,0.0
3,717,1.0,0.0,0.61,0.0
3,718,1.0,0.0,1.376,0.0
3,719,1.0,0.0,0.741,0.0
3,720,1.0,0.0,0.077,0.0
3,721,1.0,0.0,0.877,0.0
3,722,1.0,2.01,0.07,0.0
3,723,1.0,1.614,0.071,0.0
3,726,1.0,0.0,0.072,0.0
3,727,1.0,0.0,0.107,0.0
3,728,1.0,0.967,0.05,0.0
3,730,1.0,0.0,0.077,0.0
3,732,1.0,0.0,0.056,0.0
3,733,1.0,0.0,0.074,0.0
3,734,1.0,0.0,0.071,0.0
